gbifID	species	country
1934906207	Alauda arvensis	United Kingdom
1934906208	Emberiza citrinella	United Kingdom
1934906211	Fringilla coelebs	United Kingdom
1934906214	Sylvia communis	United Kingdom
1934906221	Fringilla coelebs	United Kingdom
1934906222	Emberiza calandra	United Kingdom
1934906223	Emberiza calandra	United Kingdom
1934906224	Fringilla coelebs	United Kingdom
1934906225	Emberiza calandra	United Kingdom
1934906228	Turdus philomelos	United Kingdom
1934906232	Sylvia communis	United Kingdom
1934906236	Emberiza calandra	United Kingdom
1934906237	Passer domesticus	United Kingdom
1934906243	Emberiza calandra	United Kingdom
1934906262	Emberiza citrinella	United Kingdom
1934906272	Parus major	United Kingdom
1934906282	Parus major	United Kingdom
1934906283	Emberiza calandra	United Kingdom
1934906288	Emberiza calandra	United Kingdom
1934906295	Parus major	United Kingdom
1934906297	Parus major	United Kingdom
1934906299	Parus major	United Kingdom
1934906307	Parus major	United Kingdom
1934906317	Cyanistes caeruleus	United Kingdom
1934906336	Parus major	United Kingdom
1934906366	Parus major	United Kingdom
1934906371	Parus major	United Kingdom
1934906372	Troglodytes troglodytes	United Kingdom
1934906373	Troglodytes troglodytes	United Kingdom
1934906374	Troglodytes troglodytes	United Kingdom
1934906379	Parus major	United Kingdom
1934906380	Parus major	United Kingdom
1934906387	Parus major	United Kingdom
1934906390	Parus major	United Kingdom
1934906399	Parus major	United Kingdom
1934906403	Buteo buteo	United Kingdom
1934906407	Corvus frugilegus	United Kingdom
1934906409	Prunella modularis	United Kingdom
1934906419	Parus major	United Kingdom
1934906425	Cyanistes caeruleus	United Kingdom
1934906435	Prunella modularis	United Kingdom
1934906437	Parus major	United Kingdom
1934906461	Cyanistes caeruleus	United Kingdom
1934906474	Parus major	United Kingdom
1934906476	Prunella modularis	United Kingdom
1934906481	Cyanistes caeruleus	United Kingdom
1934906482	Parus major	United Kingdom
1934906484	Fringilla coelebs	United Kingdom
1934906493	Cyanistes caeruleus	United Kingdom
1934906494	Parus major	United Kingdom
1934906495	Cyanistes caeruleus	United Kingdom
1934906497	Cyanistes caeruleus	United Kingdom
1934906498	Troglodytes troglodytes	United Kingdom
1934906502	Fringilla coelebs	United Kingdom
1934906504	Cyanistes caeruleus	United Kingdom
1934906510	Cyanistes caeruleus	United Kingdom
1934906511	Parus major	United Kingdom
1934906512	Cyanistes caeruleus	United Kingdom
1934906513	Cyanistes caeruleus	United Kingdom
1934906515	Parus major	United Kingdom
1934906517	Fringilla coelebs	United Kingdom
1934906518	Parus major	United Kingdom
1934906523	Parus major	United Kingdom
1934906526	Passer montanus	United Kingdom
1934906532	Parus major	United Kingdom
1934906534	Parus major	United Kingdom
1934906535	Parus major	United Kingdom
1934906536	Fringilla coelebs	United Kingdom
1934906537	Parus major	United Kingdom
1934906538	Cyanistes caeruleus	United Kingdom
1934906539	Parus major	United Kingdom
1934906541	Parus major	United Kingdom
1934906546	Parus major	United Kingdom
1934906549	Parus major	United Kingdom
1934906552	Parus major	United Kingdom
1934906555	Fringilla coelebs	United Kingdom
1934906556	Emberiza calandra	United Kingdom
1934906557	Fringilla coelebs	United Kingdom
1934906561	Parus major	United Kingdom
1934906562	Cyanistes caeruleus	United Kingdom
1934906563	Turdus merula	United Kingdom
1934906564	Parus major	United Kingdom
1934906565	Cyanistes caeruleus	United Kingdom
1934906567	Parus major	United Kingdom
1934906568	Fringilla coelebs	United Kingdom
1934906570	Parus major	United Kingdom
1934906571	Prunella modularis	United Kingdom
1934906572	Fringilla coelebs	United Kingdom
1934906573	Fringilla coelebs	United Kingdom
1934906575	Cyanistes caeruleus	United Kingdom
1934906577	Cyanistes caeruleus	United Kingdom
1934906582	Fringilla coelebs	United Kingdom
1934906584	Turdus merula	United Kingdom
1934906587	Alauda arvensis	United Kingdom
1934906594	Turdus merula	United Kingdom
1934906598	Parus major	United Kingdom
1934906602	Parus major	United Kingdom
1934906603	Fringilla coelebs	United Kingdom
1934906606	Anser anser	United Kingdom
1934906609	Fringilla coelebs	United Kingdom
1934906612	Cyanistes caeruleus	United Kingdom
1934906614	Parus major	United Kingdom
1934906616	Emberiza calandra	United Kingdom
1934906617	Troglodytes troglodytes	United Kingdom
1934906618	Fringilla coelebs	United Kingdom
1934906620	Turdus merula	United Kingdom
1934906621	Phasianus colchicus	United Kingdom
1934906622	Parus major	United Kingdom
1934906625	Cyanistes caeruleus	United Kingdom
1934906630	Cyanistes caeruleus	United Kingdom
1934906631	Phasianus colchicus	United Kingdom
1934906633	Fringilla coelebs	United Kingdom
1934906634	Cyanistes caeruleus	United Kingdom
1934906636	Parus major	United Kingdom
1934906637	Turdus merula	United Kingdom
1934906639	Turdus merula	United Kingdom
1934906640	Emberiza calandra	United Kingdom
1934906643	Emberiza calandra	United Kingdom
1934906654	Parus major	United Kingdom
1934906658	Emberiza calandra	United Kingdom
1934906663	Phasianus colchicus	United Kingdom
1934906664	Parus major	United Kingdom
1934906679	Parus major	United Kingdom
1934906681	Troglodytes troglodytes	United Kingdom
1934906685	Phasianus colchicus	United Kingdom
1934906688	Parus major	United Kingdom
1934906714	Turdus philomelos	United Kingdom
1934906715	Emberiza calandra	United Kingdom
1934906724	Parus major	United Kingdom
1934906731	Phasianus colchicus	United Kingdom
1934906737	Parus major	United Kingdom
1934906742	Cyanistes caeruleus	United Kingdom
1934906744	Cyanistes caeruleus	United Kingdom
1934906753	Fringilla coelebs	United Kingdom
1934906756	Fringilla coelebs	United Kingdom
1934906758	Cyanistes caeruleus	United Kingdom
1934906764	Parus major	United Kingdom
1934906767	Fringilla coelebs	United Kingdom
1934906772	Fringilla coelebs	United Kingdom
1934906773	Cyanistes caeruleus	United Kingdom
1934906774	Fringilla coelebs	United Kingdom
1934906775	Cyanistes caeruleus	United Kingdom
1934906778	Cyanistes caeruleus	United Kingdom
1934906786	Cyanistes caeruleus	United Kingdom
1934906787	Parus major	United Kingdom
1934906792	Fringilla coelebs	United Kingdom
1934906800	Fringilla coelebs	United Kingdom
1934906801	Parus major	United Kingdom
1934906806	Fringilla coelebs	United Kingdom
1934906810	Parus major	United Kingdom
1934906818	Parus major	United Kingdom
1934906823	Fringilla coelebs	United Kingdom
1934906831	Parus major	United Kingdom
1934906832	Pyrrhula pyrrhula	United Kingdom
1934906834	Fringilla coelebs	United Kingdom
1934906835	Fringilla coelebs	United Kingdom
1934906837	Erithacus rubecula	United Kingdom
1934906838	Fringilla coelebs	United Kingdom
1934906839	Fringilla coelebs	United Kingdom
1934906846	Cyanistes caeruleus	United Kingdom
1934906848	Fringilla coelebs	United Kingdom
1934906853	Parus major	United Kingdom
1934906859	Prunella modularis	United Kingdom
1934906864	Cyanistes caeruleus	United Kingdom
1934906868	Fringilla coelebs	United Kingdom
1934906873	Parus major	United Kingdom
1934906888	Erithacus rubecula	United Kingdom
1934906890	Fringilla coelebs	United Kingdom
1934906891	Fringilla coelebs	United Kingdom
1934906894	Fringilla coelebs	United Kingdom
1934906899	Fringilla coelebs	United Kingdom
1934906901	Cyanistes caeruleus	United Kingdom
1934906906	Erithacus rubecula	United Kingdom
1934906923	Emberiza citrinella	United Kingdom
1934906929	Fringilla coelebs	United Kingdom
1934906930	Fringilla coelebs	United Kingdom
1934906933	Cyanistes caeruleus	United Kingdom
1934906948	Parus major	United Kingdom
1934906951	Fringilla coelebs	United Kingdom
1934906955	Erithacus rubecula	United Kingdom
1934906956	Fringilla coelebs	United Kingdom
1934906958	Parus major	United Kingdom
1934906959	Fringilla coelebs	United Kingdom
1934906968	Dendrocopos major	United Kingdom
1934906969	Fringilla coelebs	United Kingdom
1934906972	Erithacus rubecula	United Kingdom
1934906978	Erithacus rubecula	United Kingdom
1934906981	Cyanistes caeruleus	United Kingdom
1934906983	Fringilla coelebs	United Kingdom
1934906984	Fringilla coelebs	United Kingdom
1934906985	Fringilla coelebs	United Kingdom
1934906988	Fringilla coelebs	United Kingdom
1934906998	Parus major	United Kingdom
1934907002	Fringilla coelebs	United Kingdom
1934907007	Fringilla coelebs	United Kingdom
1934907015	Fringilla coelebs	United Kingdom
1934907019	Parus major	United Kingdom
1934907022	Corvus frugilegus	United Kingdom
1934907027	Fringilla coelebs	United Kingdom
1934907036	Fringilla coelebs	United Kingdom
1934907061	Passer montanus	United Kingdom
1934907065	Erithacus rubecula	United Kingdom
1934907068	Fringilla coelebs	United Kingdom
1934907076	Passer montanus	United Kingdom
1934907079	Passer montanus	United Kingdom
1934907080	Fringilla coelebs	United Kingdom
1934907086	Anas penelope	United Kingdom
1934907089	Emberiza citrinella	United Kingdom
1934907103	Passer montanus	United Kingdom
1934907107	Branta canadensis	United Kingdom
1934907110	Branta canadensis	United Kingdom
1934907113	Erithacus rubecula	United Kingdom
1934907118	Anas penelope	United Kingdom
1934907123	Parus major	United Kingdom
1934907125	Turdus philomelos	United Kingdom
1934907135	Fringilla coelebs	United Kingdom
1934907139	Emberiza citrinella	United Kingdom
1934907140	Erithacus rubecula	United Kingdom
1934907142	Erithacus rubecula	United Kingdom
1934907158	Fringilla coelebs	United Kingdom
1934907164	Fringilla coelebs	United Kingdom
1934907165	Turdus philomelos	United Kingdom
1934907170	Parus major	United Kingdom
1934907171	Parus major	United Kingdom
1934907173	Turdus philomelos	United Kingdom
1934907175	Fringilla coelebs	United Kingdom
1934907182	Emberiza citrinella	United Kingdom
1934907185	Emberiza citrinella	United Kingdom
1934907186	Fringilla coelebs	United Kingdom
1934907188	Emberiza citrinella	United Kingdom
1934907191	Parus major	United Kingdom
1934907192	Numenius arquata	United Kingdom
1934907193	Emberiza citrinella	United Kingdom
1934907196	Fringilla coelebs	United Kingdom
1934907199	Parus major	United Kingdom
1934907200	Fringilla coelebs	United Kingdom
1934907202	Parus major	United Kingdom
1934907207	Erithacus rubecula	United Kingdom
1934907209	Fringilla coelebs	United Kingdom
1934907214	Parus major	United Kingdom
1934907219	Fringilla coelebs	United Kingdom
1934907220	Fringilla coelebs	United Kingdom
1934907223	Emberiza citrinella	United Kingdom
1934907225	Parus major	United Kingdom
1934907226	Fringilla coelebs	United Kingdom
1934907228	Emberiza citrinella	United Kingdom
1934907229	Erithacus rubecula	United Kingdom
1934907230	Parus major	United Kingdom
1934907232	Fringilla coelebs	United Kingdom
1934907234	Cyanistes caeruleus	United Kingdom
1934907235	Fringilla coelebs	United Kingdom
1934907238	Emberiza citrinella	United Kingdom
1934907241	Fringilla coelebs	United Kingdom
1934907244	Emberiza citrinella	United Kingdom
1934907249	Fringilla coelebs	United Kingdom
1934907254	Fringilla coelebs	United Kingdom
1934907255	Fringilla coelebs	United Kingdom
1934907258	Erithacus rubecula	United Kingdom
1934907261	Fringilla coelebs	United Kingdom
1934907262	Parus major	United Kingdom
1934907266	Parus major	United Kingdom
1934907267	Parus major	United Kingdom
1934907269	Parus major	United Kingdom
1934907270	Fringilla coelebs	United Kingdom
1934907271	Emberiza citrinella	United Kingdom
1934907272	Fringilla coelebs	United Kingdom
1934907274	Fringilla coelebs	United Kingdom
1934907275	Parus major	United Kingdom
1934907276	Emberiza citrinella	United Kingdom
1934907280	Fringilla coelebs	United Kingdom
1934907281	Parus major	United Kingdom
1934907287	Emberiza citrinella	United Kingdom
1934907290	Emberiza citrinella	United Kingdom
1934907291	Parus major	United Kingdom
1934907295	Emberiza citrinella	United Kingdom
1934907297	Erithacus rubecula	United Kingdom
1934907299	Emberiza citrinella	United Kingdom
1934907304	Fringilla coelebs	United Kingdom
1934907305	Emberiza citrinella	United Kingdom
1934907308	Fringilla coelebs	United Kingdom
1934907312	Erithacus rubecula	United Kingdom
1934907313	Fringilla coelebs	United Kingdom
1934907314	Parus major	United Kingdom
1934907319	Cyanistes caeruleus	United Kingdom
1934907323	Emberiza citrinella	United Kingdom
1934907326	Emberiza citrinella	United Kingdom
1934907332	Columba palumbus	United Kingdom
1934907339	Emberiza citrinella	United Kingdom
1934907340	Emberiza citrinella	United Kingdom
1934907341	Emberiza citrinella	United Kingdom
1934907342	Fringilla coelebs	United Kingdom
1934907348	Fringilla coelebs	United Kingdom
1934907351	Parus major	United Kingdom
1934907355	Emberiza citrinella	United Kingdom
1934907360	Emberiza citrinella	United Kingdom
1934907365	Emberiza citrinella	United Kingdom
1934907370	Emberiza citrinella	United Kingdom
1934907380	Fringilla coelebs	United Kingdom
1934907386	Emberiza citrinella	United Kingdom
1934907389	Emberiza citrinella	United Kingdom
1934907390	Emberiza citrinella	United Kingdom
1934907392	Fringilla coelebs	United Kingdom
1934907399	Fringilla coelebs	United Kingdom
1934907403	Fringilla coelebs	United Kingdom
1934907404	Emberiza citrinella	United Kingdom
1934907409	Emberiza citrinella	United Kingdom
1934907412	Emberiza citrinella	United Kingdom
1934907415	Emberiza citrinella	United Kingdom
1934907417	Emberiza citrinella	United Kingdom
1934907418	Cyanistes caeruleus	United Kingdom
1934907420	Emberiza citrinella	United Kingdom
1934907421	Emberiza citrinella	United Kingdom
1934907426	Emberiza citrinella	United Kingdom
1934907427	Emberiza citrinella	United Kingdom
1934907428	Emberiza citrinella	United Kingdom
1934907431	Emberiza citrinella	United Kingdom
1934907435	Passer montanus	United Kingdom
1934907438	Fringilla coelebs	United Kingdom
1934907440	Emberiza citrinella	United Kingdom
1934907445	Emberiza citrinella	United Kingdom
1934907447	Fringilla coelebs	United Kingdom
1934907448	Emberiza citrinella	United Kingdom
1934907450	Emberiza citrinella	United Kingdom
1934907454	Emberiza citrinella	United Kingdom
1934907455	Fringilla coelebs	United Kingdom
1934907464	Cyanistes caeruleus	United Kingdom
1934907466	Emberiza citrinella	United Kingdom
1934907467	Passer montanus	United Kingdom
1934907469	Emberiza citrinella	United Kingdom
1934907472	Emberiza citrinella	United Kingdom
1934907473	Fringilla coelebs	United Kingdom
1934907474	Emberiza citrinella	United Kingdom
1934907479	Fringilla coelebs	United Kingdom
1934907481	Emberiza citrinella	United Kingdom
1934907486	Emberiza citrinella	United Kingdom
1934907487	Fringilla coelebs	United Kingdom
1934907489	Passer montanus	United Kingdom
1934907492	Emberiza citrinella	United Kingdom
1934907497	Emberiza citrinella	United Kingdom
1934907499	Parus major	United Kingdom
1934907500	Emberiza citrinella	United Kingdom
1934907501	Fringilla coelebs	United Kingdom
1934907503	Parus major	United Kingdom
1934907509	Fringilla coelebs	United Kingdom
1934907512	Parus major	United Kingdom
1934907513	Fringilla coelebs	United Kingdom
1934907519	Emberiza citrinella	United Kingdom
1934907520	Emberiza citrinella	United Kingdom
1934907521	Emberiza citrinella	United Kingdom
1934907525	Passer montanus	United Kingdom
1934907526	Passer montanus	United Kingdom
1934907527	Fringilla coelebs	United Kingdom
1934907529	Fringilla coelebs	United Kingdom
1934907530	Fringilla coelebs	United Kingdom
1934907533	Emberiza citrinella	United Kingdom
1934907534	Cyanistes caeruleus	United Kingdom
1934907539	Fringilla coelebs	United Kingdom
1934907540	Fringilla coelebs	United Kingdom
1934907541	Parus major	United Kingdom
1934907544	Passer montanus	United Kingdom
1934907545	Parus major	United Kingdom
1934907549	Passer montanus	United Kingdom
1934907551	Fringilla coelebs	United Kingdom
1934907556	Erithacus rubecula	United Kingdom
1934907570	Passer montanus	United Kingdom
1934907571	Parus major	United Kingdom
1934907573	Passer montanus	United Kingdom
1934907574	Pyrrhula pyrrhula	United Kingdom
1934907575	Emberiza citrinella	United Kingdom
1934907576	Fringilla coelebs	United Kingdom
1934907579	Fringilla coelebs	United Kingdom
1934907581	Passer montanus	United Kingdom
1934907584	Fringilla coelebs	United Kingdom
1934907585	Parus major	United Kingdom
1934907592	Cyanistes caeruleus	United Kingdom
1934907602	Fringilla coelebs	United Kingdom
1934907612	Passer montanus	United Kingdom
1934907613	Pyrrhula pyrrhula	United Kingdom
1934907618	Passer montanus	United Kingdom
1934907621	Fringilla coelebs	United Kingdom
1934907626	Parus major	United Kingdom
1934907628	Fringilla coelebs	United Kingdom
1934907632	Fringilla coelebs	United Kingdom
1934907633	Passer montanus	United Kingdom
1934907634	Fringilla coelebs	United Kingdom
1934907635	Passer montanus	United Kingdom
1934907643	Erithacus rubecula	United Kingdom
1934907660	Fringilla coelebs	United Kingdom
1934907661	Erithacus rubecula	United Kingdom
1934907662	Troglodytes troglodytes	United Kingdom
1934907664	Emberiza citrinella	United Kingdom
1934907672	Emberiza citrinella	United Kingdom
1934907675	Passer montanus	United Kingdom
1934907679	Parus major	United Kingdom
1934907689	Emberiza citrinella	United Kingdom
1934907693	Fringilla coelebs	United Kingdom
1934907695	Fringilla coelebs	United Kingdom
1934907709	Corvus corone	United Kingdom
1934907714	Emberiza citrinella	United Kingdom
1934907715	Emberiza citrinella	United Kingdom
1934907719	Passer montanus	United Kingdom
1934907729	Passer montanus	United Kingdom
1934907743	Cyanistes caeruleus	United Kingdom
1934907744	Fringilla coelebs	United Kingdom
1934907747	Emberiza citrinella	United Kingdom
1934907757	Alectoris rufa	United Kingdom
1934907758	Emberiza citrinella	United Kingdom
1934907759	Emberiza citrinella	United Kingdom
1934907767	Erithacus rubecula	United Kingdom
1934907769	Emberiza citrinella	United Kingdom
1934907773	Branta canadensis	United Kingdom
1934907785	Emberiza citrinella	United Kingdom
1934907787	Emberiza citrinella	United Kingdom
1934907792	Passer montanus	United Kingdom
1934907793	Cyanistes caeruleus	United Kingdom
1934907803	Passer domesticus	United Kingdom
1934907806	Emberiza citrinella	United Kingdom
1934907807	Emberiza citrinella	United Kingdom
1934907819	Passer montanus	United Kingdom
1934907820	Emberiza citrinella	United Kingdom
1934907830	Branta leucopsis	United Kingdom
1934907835	Passer domesticus	United Kingdom
1934907842	Passer domesticus	United Kingdom
1934907845	Emberiza citrinella	United Kingdom
1934907873	Passer domesticus	United Kingdom
1934907882	Larus argentatus	United Kingdom
1934907883	Passer montanus	United Kingdom
1934907885	Branta canadensis	United Kingdom
1934907891	Branta leucopsis	United Kingdom
1934907893	Larus argentatus	United Kingdom
1934907898	Erithacus rubecula	United Kingdom
1934907905	Larus argentatus	United Kingdom
1934907911	Passer domesticus	United Kingdom
1934907916	Larus argentatus	United Kingdom
1934907925	Fringilla coelebs	United Kingdom
1934907933	Alectoris rufa	United Kingdom
1934907938	Turdus merula	United Kingdom
1934907943	Passer domesticus	United Kingdom
1934907957	Passer montanus	United Kingdom
1934907958	Emberiza citrinella	United Kingdom
1934907959	Larus argentatus	United Kingdom
1934907969	Passer montanus	United Kingdom
1934907971	Emberiza citrinella	United Kingdom
1934907972	Passer montanus	United Kingdom
1934907974	Emberiza citrinella	United Kingdom
1934907975	Emberiza citrinella	United Kingdom
1934907980	Cettia cetti	United Kingdom
1934907993	Emberiza citrinella	United Kingdom
1934907997	Passer montanus	United Kingdom
1934907998	Emberiza citrinella	United Kingdom
1934908000	Emberiza citrinella	United Kingdom
1934908007	Emberiza citrinella	United Kingdom
1934908008	Parus major	United Kingdom
1934908016	Parus major	United Kingdom
1934908021	Emberiza citrinella	United Kingdom
1934908026	Emberiza citrinella	United Kingdom
1934908027	Emberiza citrinella	United Kingdom
1934908028	Fringilla coelebs	United Kingdom
1934908036	Prunella modularis	United Kingdom
1934908038	Fringilla coelebs	United Kingdom
1934908040	Emberiza citrinella	United Kingdom
1934908041	Emberiza citrinella	United Kingdom
1934908045	Turdus philomelos	United Kingdom
1934908049	Emberiza citrinella	United Kingdom
1934908050	Turdus philomelos	United Kingdom
1934908051	Fringilla coelebs	United Kingdom
1934908059	Passer montanus	United Kingdom
1934908060	Cyanistes caeruleus	United Kingdom
1934908065	Fringilla coelebs	United Kingdom
1934908080	Emberiza citrinella	United Kingdom
1934908083	Fringilla coelebs	United Kingdom
1934908086	Emberiza citrinella	United Kingdom
1934908088	Emberiza citrinella	United Kingdom
1934908090	Parus major	United Kingdom
1934908092	Fringilla coelebs	United Kingdom
1934908093	Emberiza citrinella	United Kingdom
1934908094	Emberiza citrinella	United Kingdom
1934908100	Emberiza citrinella	United Kingdom
1934908115	Emberiza citrinella	United Kingdom
1934908118	Emberiza citrinella	United Kingdom
1934908120	Emberiza citrinella	United Kingdom
1934908124	Emberiza citrinella	United Kingdom
1934908127	Turdus philomelos	United Kingdom
1934908130	Emberiza citrinella	United Kingdom
1934908133	Parus major	United Kingdom
1934908139	Emberiza citrinella	United Kingdom
1934908147	Emberiza citrinella	United Kingdom
1934908149	Emberiza citrinella	United Kingdom
1934908150	Emberiza citrinella	United Kingdom
1934908153	Emberiza citrinella	United Kingdom
1934908155	Emberiza citrinella	United Kingdom
1934908160	Emberiza citrinella	United Kingdom
1934908170	Emberiza citrinella	United Kingdom
1934908171	Emberiza citrinella	United Kingdom
1934908173	Emberiza calandra	United Kingdom
1934908191	Emberiza citrinella	United Kingdom
1934908194	Emberiza citrinella	United Kingdom
1934908206	Emberiza citrinella	United Kingdom
1934908210	Fringilla coelebs	United Kingdom
1934908213	Emberiza citrinella	United Kingdom
1934908214	Emberiza citrinella	United Kingdom
1934908223	Emberiza citrinella	United Kingdom
1934908227	Emberiza citrinella	United Kingdom
1934908240	Emberiza citrinella	United Kingdom
1934908250	Fringilla coelebs	United Kingdom
1934908251	Sylvia communis	United Kingdom
1934908272	Parus major	United Kingdom
1934908273	Parus major	United Kingdom
1934908282	Fringilla coelebs	United Kingdom
1934908292	Turdus philomelos	United Kingdom
1934908294	Troglodytes troglodytes	United Kingdom
1934908295	Streptopelia decaocto	United Kingdom
1934908297	Aegithalos caudatus	United Kingdom
1934908299	Sylvia communis	United Kingdom
1934908304	Passer domesticus	United Kingdom
1934908306	Turdus philomelos	United Kingdom
1934908307	Turdus philomelos	United Kingdom
1934908310	Fringilla coelebs	United Kingdom
1934908311	Fringilla coelebs	United Kingdom
1934908317	Parus major	United Kingdom
1934908319	Sylvia communis	United Kingdom
1934908322	Emberiza citrinella	United Kingdom
1934908323	Turdus philomelos	United Kingdom
1934908325	Emberiza calandra	United Kingdom
1934908328	Passer domesticus	United Kingdom
1934908329	Fringilla coelebs	United Kingdom
1934908335	Turdus philomelos	United Kingdom
1934908339	Turdus philomelos	United Kingdom
1934908340	Alectoris rufa	United Kingdom
1934908345	Turdus philomelos	United Kingdom
1934908353	Cyanistes caeruleus	United Kingdom
1934908356	Fringilla coelebs	United Kingdom
1934908358	Troglodytes troglodytes	United Kingdom
1934908360	Fringilla coelebs	United Kingdom
1934908361	Turdus merula	United Kingdom
1934908362	Fringilla coelebs	United Kingdom
1934908364	Alectoris rufa	United Kingdom
1934908365	Sylvia communis	United Kingdom
1934908369	Carduelis carduelis	United Kingdom
1934908370	Emberiza calandra	United Kingdom
1934908372	Turdus merula	United Kingdom
1934908374	Fringilla coelebs	United Kingdom
1934908379	Parus major	United Kingdom
1934908381	Perdix perdix	United Kingdom
1934908383	Turdus merula	United Kingdom
1934908385	Fringilla coelebs	United Kingdom
1934908390	Sylvia communis	United Kingdom
1934908393	Passer domesticus	United Kingdom
1934908396	Perdix perdix	United Kingdom
1934908399	Turdus philomelos	United Kingdom
1934908400	Perdix perdix	United Kingdom
1934908403	Fringilla coelebs	United Kingdom
1934908411	Fringilla coelebs	United Kingdom
1934908412	Fringilla coelebs	United Kingdom
1934908415	Passer domesticus	United Kingdom
1934908424	Chloris chloris	United Kingdom
1934908425	Sylvia communis	United Kingdom
1934908431	Sylvia communis	United Kingdom
1934908432	Sylvia communis	United Kingdom
1934908436	Sylvia communis	United Kingdom
1934908438	Parus major	United Kingdom
1934908441	Passer domesticus	United Kingdom
1934908442	Chloris chloris	United Kingdom
1934908444	Chloris chloris	United Kingdom
1934908446	Turdus merula	United Kingdom
1934908447	Fringilla coelebs	United Kingdom
1934908448	Troglodytes troglodytes	United Kingdom
1934908450	Parus major	United Kingdom
1934908451	Passer domesticus	United Kingdom
1934908459	Alectoris rufa	United Kingdom
1934908461	Parus major	United Kingdom
1934908463	Sylvia communis	United Kingdom
1934908464	Fringilla coelebs	United Kingdom
1934908475	Fringilla coelebs	United Kingdom
1934908479	Parus major	United Kingdom
1934908485	Parus major	United Kingdom
1934908487	Sylvia communis	United Kingdom
1934908496	Fringilla coelebs	United Kingdom
1934908499	Sylvia communis	United Kingdom
1934908503	Fringilla coelebs	United Kingdom
1934908515	Sylvia communis	United Kingdom
1934908518	Sylvia communis	United Kingdom
1934908520	Sylvia communis	United Kingdom
1934908521	Sylvia communis	United Kingdom
1934908523	Passer montanus	United Kingdom
1934908535	Vanellus vanellus	United Kingdom
1934908553	Aegithalos caudatus	United Kingdom
1934908558	Passer montanus	United Kingdom
1934908561	Aegithalos caudatus	United Kingdom
1934908571	Sylvia communis	United Kingdom
1934908578	Sylvia communis	United Kingdom
1934908582	Parus major	United Kingdom
1934908583	Sylvia communis	United Kingdom
1934908590	Fringilla coelebs	United Kingdom
1934908606	Fringilla coelebs	United Kingdom
1934908612	Fringilla coelebs	United Kingdom
1934908622	Aegithalos caudatus	United Kingdom
1934908623	Sylvia communis	United Kingdom
1934908640	Aegithalos caudatus	United Kingdom
1934908647	Aegithalos caudatus	United Kingdom
1934909003	Aegithalos caudatus	United Kingdom
1934909008	Fringilla coelebs	United Kingdom
1934909046	Troglodytes troglodytes	United Kingdom
1934909071	Parus major	United Kingdom
1934909078	Sylvia communis	United Kingdom
1934909084	Sylvia communis	United Kingdom
1934909085	Sylvia communis	United Kingdom
1934909086	Passer montanus	United Kingdom
1934909088	Sylvia communis	United Kingdom
1934909090	Fringilla coelebs	United Kingdom
1934909101	Emberiza calandra	United Kingdom
1934909111	Sylvia communis	United Kingdom
1934909114	Fringilla coelebs	United Kingdom
1934909115	Aegithalos caudatus	United Kingdom
1934909117	Aegithalos caudatus	United Kingdom
1934909133	Aegithalos caudatus	United Kingdom
1934909141	Passer montanus	United Kingdom
1934909151	Emberiza calandra	United Kingdom
1934909162	Fringilla coelebs	United Kingdom
1934909175	Emberiza calandra	United Kingdom
1934910561	Fringilla coelebs	United Kingdom
1934910576	Emberiza citrinella	United Kingdom
1934910587	Emberiza calandra	United Kingdom
1934910589	Emberiza citrinella	United Kingdom
1934910591	Emberiza calandra	United Kingdom
1934910594	Emberiza citrinella	United Kingdom
1934910599	Emberiza calandra	United Kingdom
1934910605	Cyanistes caeruleus	United Kingdom
1934910607	Emberiza citrinella	United Kingdom
1934910608	Emberiza citrinella	United Kingdom
1934910613	Emberiza citrinella	United Kingdom
1934910617	Emberiza citrinella	United Kingdom
1934910623	Emberiza citrinella	United Kingdom
1934910627	Emberiza citrinella	United Kingdom
1934910636	Emberiza citrinella	United Kingdom
1934910664	Emberiza citrinella	United Kingdom
1934910671	Emberiza calandra	United Kingdom
1934910710	Emberiza calandra	United Kingdom
1934919226	Troglodytes troglodytes	United Kingdom
1934919292	Erithacus rubecula	United Kingdom
1934919321	Aegithalos caudatus	United Kingdom
1934919335	Troglodytes troglodytes	United Kingdom
1934919395	Emberiza citrinella	United Kingdom
1934919406	Emberiza citrinella	United Kingdom
1934919467	Emberiza citrinella	United Kingdom
1934919482	Emberiza citrinella	United Kingdom
1934919512	Emberiza citrinella	United Kingdom
1934919702	Emberiza citrinella	United Kingdom
1934919745	Pica pica	United Kingdom
1934919793	Emberiza citrinella	United Kingdom
1934919802	Emberiza calandra	United Kingdom
1934919813	Emberiza citrinella	United Kingdom
1934919864	Pica pica	United Kingdom
1934919881	Emberiza citrinella	United Kingdom
1934922529	Turdus merula	United Kingdom
1934922577	Passer domesticus	United Kingdom
1934922579	Sturnus vulgaris	United Kingdom
1934922588	Alauda arvensis	United Kingdom
1934922596	Carduelis carduelis	United Kingdom
1934922597	Parus major	United Kingdom
1934922598	Motacilla flava	United Kingdom
1934922603	Fringilla coelebs	United Kingdom
1934922605	Passer montanus	United Kingdom
1934922617	Sylvia communis	United Kingdom
1934922621	Sylvia communis	United Kingdom
1934922626	Passer domesticus	United Kingdom
1934922628	Passer montanus	United Kingdom
1934922631	Troglodytes troglodytes	United Kingdom
1934922632	Sylvia communis	United Kingdom
